Market,Channel,Region,Category,SubCategory,Brand,Variant,PackType,PPG,PackSize,Year,Month,Week,date,BrCatId,SalesValue,Volume,VolumeUnits,D1,D2,D3,D4,D5,D6,AV1,AV2,AV3,AV4,AV5,AV6,EV1,EV2,EV3,EV4,EV5,EV6,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2021,11,47,20-11-2021,Brand,1880.147979,624.1401767,1518.149376,15.62854631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2021,11,48,27-11-2021,Brand,1857.92921,416.9060784,1667.624314,15.19247711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2021,11,48,27-11-2021,Brand,2003.764355,633.3347757,1543.636075,15.12706498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2021,12,49,04-12-2021,Brand,1512.780973,387.3201929,1549.280771,11.87825358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2021,12,49,04-12-2021,Brand,2293.627905,721.2354863,1758.070936,17.30067598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2021,12,50,11-12-2021,Brand,1258.244158,265.3982565,1061.593026,9.667201076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2021,12,50,11-12-2021,Brand,2254.401636,704.5708095,1715.022698,18.39188153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2021,12,51,18-12-2021,Brand,1022.337559,185.7095218,742.8380872,7.519755077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2021,12,51,18-12-2021,Brand,2275.178502,686.7066895,1665.169566,19.77591965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2021,12,52,25-12-2021,Brand,738.4300459,126.2430674,504.9722698,5.197845856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2021,12,52,25-12-2021,Brand,1765.659242,522.9893761,1267.086498,17.97520864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,1,1,01-01-2022,Brand,621.4066846,116.9488787,467.7955147,5.21628785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,1,1,01-01-2022,Brand,1817.301185,540.4197862,1308.656673,18.32124261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,1,2,08-01-2022,Brand,1009.116331,198.7320866,794.9283464,7.373619349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,1,2,08-01-2022,Brand,2579.09727,772.8927365,1870.805695,21.00869147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,1,3,15-01-2022,Brand,949.6549476,190.2640022,761.0560089,7.249468268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,1,3,15-01-2022,Brand,2251.381955,674.2085106,1631.771432,20.76713069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,1,4,22-01-2022,Brand,726.0943881,128.0875847,512.3503388,5.806338247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,1,4,22-01-2022,Brand,2214.986683,662.7239502,1601.861908,20.39701812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,1,5,29-01-2022,Brand,683.7665694,109.0979011,436.3916043,5.633939764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,1,5,29-01-2022,Brand,2202.56648,654.5773734,1580.838593,21.09231351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,2,6,05-02-2022,Brand,527.4135219,89.16488627,356.6595451,4.723763767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,2,6,05-02-2022,Brand,2239.112386,665.0807348,1605.657462,20.85690523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,2,7,12-02-2022,Brand,537.9394804,103.3066848,413.226739,5.855850641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,2,7,12-02-2022,Brand,1950.742671,578.3903897,1396.352234,19.674599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,2,8,19-02-2022,Brand,558.653597,119.7324439,478.9297757,6.200774742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,2,8,19-02-2022,Brand,1984.283714,587.7855729,1417.525641,20.45112135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,2,9,26-02-2022,Brand,535.1804525,113.7953417,455.1813669,6.203809069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,2,9,26-02-2022,Brand,1958.558198,584.7981303,1411.701626,20.11741454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,3,10,05-03-2022,Brand,482.399601,84.58701834,338.3480734,5.416532989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,3,10,05-03-2022,Brand,2080.266823,626.696532,1513.78904,20.87292226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,3,11,12-03-2022,Brand,448.9723524,72.31290716,289.2516286,4.655775843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,3,11,12-03-2022,Brand,2082.833029,618.5052011,1491.888788,21.1155579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,3,12,19-03-2022,Brand,456.4539083,84.33315745,337.3326298,3.91715423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,3,12,19-03-2022,Brand,1881.848045,560.2950022,1351.07379,20.38223629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,3,13,26-03-2022,Brand,426.5511471,66.27627426,265.1050971,4.466719709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,3,13,26-03-2022,Brand,1551.044444,461.92972,1113.779946,18.34973065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,4,14,02-04-2022,Brand,497.8548728,73.73626319,294.9450527,4.961505141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,4,14,02-04-2022,Brand,1343.766225,399.6212814,963.0633287,16.23239874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,4,15,09-04-2022,Brand,405.1083383,58.36520803,233.4608321,4.843650113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,4,15,09-04-2022,Brand,1037.654804,310.5315956,749.4900514,12.99191576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,4,16,16-04-2022,Brand,406.0021866,56.72129592,226.8851837,5.089305126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,4,16,16-04-2022,Brand,1755.46128,805.3627761,1941.391869,21.37244553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,4,17,23-04-2022,Brand,281.8447489,40.33601794,161.3440717,3.767666359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,4,17,23-04-2022,Brand,2136.802644,1107.342114,2668.715938,22.6971001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,4,18,30-04-2022,Brand,436.1455359,66.37979278,265.5191711,4.584901637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,4,18,30-04-2022,Brand,2531.978806,1310.693545,3158.8426,23.43553541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,5,19,07-05-2022,Brand,456.3739934,99.50657266,398.0262907,6.781403463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,5,19,07-05-2022,Brand,1691.591852,681.1077495,1641.584939,20.16370972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,5,20,14-05-2022,Brand,514.6755264,129.2424288,516.9697154,7.549826296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,5,20,14-05-2022,Brand,1285.539034,381.8666287,920.5396422,16.49528672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,5,21,21-05-2022,Brand,441.1872107,120.924535,483.6981401,7.54513953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,5,21,21-05-2022,Brand,1088.811703,323.0147031,778.5299039,13.60665382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,5,22,28-05-2022,Brand,311.1980194,67.96819976,271.872799,5.39011799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,5,22,28-05-2022,Brand,1957.974413,874.62825,2107.962573,21.72140497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,6,23,04-06-2022,Brand,281.4944115,43.69971222,174.7988489,4.865325374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,6,23,04-06-2022,Brand,2289.507695,1185.595403,2857.097357,22.78872007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,6,24,11-06-2022,Brand,372.9017719,61.75998259,247.0399303,4.777081188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,6,24,11-06-2022,Brand,2586.984708,1333.959613,3214.678874,23.65438333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,6,25,18-06-2022,Brand,328.5324815,54.5054844,218.0219376,4.2918986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,6,25,18-06-2022,Brand,1740.233588,664.6013452,1601.630247,20.82947698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,6,26,25-06-2022,Brand,331.4744644,57.05613977,228.2245591,5.344876511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,6,26,25-06-2022,Brand,1415.783121,361.5993079,871.5043564,15.4888138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,7,27,02-07-2022,Brand,350.3124712,55.01344144,220.0537658,5.797539864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,7,27,02-07-2022,Brand,1395.676479,352.6380621,850.2809304,16.67189742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,7,28,09-07-2022,Brand,324.5765752,47.90530974,191.6212389,5.044669229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,7,28,09-07-2022,Brand,1074.799454,267.2644132,644.0106342,12.8662014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,7,29,16-07-2022,Brand,346.94095,74.65647197,298.6258879,5.957107876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,7,29,16-07-2022,Brand,1567.830366,383.2631907,923.5860016,16.97567763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,7,30,23-07-2022,Brand,366.0959237,93.17640862,372.7056345,6.653269055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,7,30,23-07-2022,Brand,1601.065017,390.124155,940.0582048,18.28536048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,7,31,30-07-2022,Brand,478.2851055,122.2993505,489.1974021,7.757830845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,7,31,30-07-2022,Brand,1787.268424,435.2437951,1048.84047,18.18517747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,8,32,06-08-2022,Brand,428.3882896,109.1180554,436.4722215,7.724138512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,8,32,06-08-2022,Brand,1720.969271,419.278042,1010.308535,18.35408141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,8,33,13-08-2022,Brand,419.9963356,106.0444461,424.1777843,7.468892388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,8,33,13-08-2022,Brand,1594.926393,390.0132332,939.7909235,16.49582612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,8,34,20-08-2022,Brand,473.1474114,117.7991076,471.1964303,7.58156645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,8,34,20-08-2022,Brand,1757.324207,430.5243297,1037.408023,18.44269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,8,35,27-08-2022,Brand,341.7932017,63.93775097,255.7510039,5.929393046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,8,35,27-08-2022,Brand,2313.707733,710.6506847,1712.411288,19.23944565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,9,36,03-09-2022,Brand,237.8708548,32.26420805,129.0568322,4.131162594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,9,36,03-09-2022,Brand,2480.692279,860.6794849,2073.92647,19.6592454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,9,37,10-09-2022,Brand,250.2494555,33.93699193,135.7479677,5.093285189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,9,37,10-09-2022,Brand,2225.395632,754.0185732,1816.912225,18.71742296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,9,38,17-09-2022,Brand,346.1916159,49.85141194,199.4056478,5.934537602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,9,38,17-09-2022,Brand,1296.510479,364.4562229,878.2077659,14.2294575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,9,39,24-09-2022,Brand,381.9411949,53.32830465,213.3132186,5.928344292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,9,39,24-09-2022,Brand,990.5904457,242.8736497,585.2377101,11.78591574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,10,40,01-10-2022,Brand,331.0393505,46.18689692,184.7475877,5.366456241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,10,40,01-10-2022,Brand,680.5221714,167.3262978,403.1958984,8.530774788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,10,41,08-10-2022,Brand,214.8522128,29.49083957,117.9633583,4.092204237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,10,41,08-10-2022,Brand,576.4633905,144.5562091,348.3282148,6.923609035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,10,42,15-10-2022,Brand,225.5503293,78.26125452,313.0450181,4.288649629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,10,42,15-10-2022,Brand,446.6244524,128.5334824,309.7192347,6.040230318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,10,43,22-10-2022,Brand,76.7542928,30.01057428,120.0422971,2.326425971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,10,43,22-10-2022,Brand,312.5367765,91.68641328,220.9311163,4.015892499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,10,44,29-10-2022,Brand,40.4502619,11.4991146,45.99645841,1.413813729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,10,44,29-10-2022,Brand,232.8544885,71.10988258,171.3491147,2.958363022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,11,45,05-11-2022,Brand,17.85265029,4.97207883,19.88831532,0.621748088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Standard Single,AllPackSize,2022,11,45,05-11-2022,Brand,262.416423,153.6663714,370.2804129,3.362194237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Convenience,AllRegion,Beans,AllSubCategory,Brand 1,Flavoured,AllPackType,Small Single,AllPackSize,2022,11,46,12-11-2022,Brand,8.143018794,2.41120106,9.644804239,0.319795867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
